index,Date,Plat,Wfeculent,Wfruit,Wlegume,Wbio,Windustriel,month,match,category,is_saison
560,2014-12-19,Crêpe au fromage,0.5,0.0,0.0,0,0,12,,,False
562,2014-12-23,poelée Victoria,0.5,0.0,0.5,0,0,12,,,False
563,2014-12-30,riz au lait,0.5,0.0,0.0,0,0,12,riz,feculent,False
565,2015-01-09,Epinards,0.0,0.0,1.0,0,0,1,epinards,legume,True
567,2015-01-14,purée d'artichaut D'Aucy,0.0,0.0,1.0,0,0,1,artichaut,legume,False
568,2015-01-14,Galette des rois pépites choco,0.5,0.0,0.0,0,1,1,,,False
569,2015-01-16,Riz basmati,1.0,0.0,0.0,0,0,1,riz,feculent,False
571,2015-01-26,Potage potiron,0.0,0.0,1.0,0,0,1,potiron,legume,False
572,2015-01-28,demi-pomelos,0.0,1.0,0.0,0,0,1,,,False
573,2015-01-28,saucisse de volaille bio,0.0,0.0,0.5,1,0,1,ail,legume,True
578,2015-02-03,"aux dés de chèvre (Tomate, concombres, dés de chèvre)",0.0,0.3333333333333333,0.3333333333333333,0,0,2,concombre,legume,False
579,2015-02-05,timbale de pâtes porc,0.5,0.0,0.0,0,1,2,,,False
580,2015-02-10,Palets volaille Nature et terroir,0.0,0.0,1.0,0,0,2,ail,legume,True
581,2015-02-11,Pommes vapeur bio Aria??,0.0,1.0,0.0,1,0,2,pomme de terre,legume,True
583,2015-02-12,Banane,0.0,1.0,0.0,0,0,2,,,False
584,2015-02-17,Potage légumes + croûtons,0.0,0.0,1.0,0,0,2,,,False
587,2015-02-19,Frites,1.0,0.0,0.0,0,1,2,,,False
588,2015-02-25,Semoule,1.0,0.0,0.0,0,0,2,,,False
589,2015-03-02,salade coleslaw,0.0,0.0,1.0,0,0,3,,,False
590,2015-03-09,Poêlée ratatouille Bonduelle,0.0,0.0,1.0,0,1,3,,,False
591,2015-03-11,Haricots beurre,0.5,0.0,0.5,0,0,3,,,False
592,2015-03-11,Compote pomme framboise,0.0,1.0,0.0,0,1,3,pomme,fruit,True
593,2015-03-13,Gratinée de légumes,0.0,0.0,1.0,0,0,3,,,False
594,2015-03-17,Choux blanc mimolette,0.0,0.0,0.5,0,0,3,chou,legume,True
599,2015-03-30,Pamplemousse,0.0,1.0,0.0,0,0,3,pamplemousse,fruit,True
602,2015-04-08,Kiwi Bio,0.0,1.0,0.0,0,0,4,kiwi,fruit,False
603,2015-04-10,Banane,0.0,1.0,0.0,0,0,4,,,False
605,2015-04-24,Epinards,0.0,0.0,1.0,0,0,4,epinards,legume,True
606,2015-04-27,Choux fleurs au gratin,0.0,0.0,1.0,0,0,4,chou,legume,False
610,2015-05-06,Radis / beurre,0.0,0.0,1.0,0,0,5,radis,legume,True
613,2015-05-22,Epinards,0.0,0.0,1.0,0,0,5,epinards,legume,True
614,2015-05-26,Melon,0.0,1.0,0.0,0,0,5,melon,fruit,False
616,2015-05-28,Banane,0.0,1.0,0.0,0,0,5,,,False
618,2015-05-29,Riz basmati,1.0,0.0,0.0,0,0,5,riz,feculent,False
621,2015-06-03,Liégeois choco,0.5,0.0,0.0,0,1,6,,,False
623,2015-06-05,Salade,0.0,0.0,1.0,0,0,6,,,False
624,2015-06-05,Fruit de saison,0.0,1.0,0.0,0,0,6,fruit de saison,fruit,True
626,2015-06-11,Haricots verts coupés 5/1D'Aucy,0.5,0.0,0.5,0,0,6,haricots verts,legume,False
628,2015-06-17,Nems au curry,0.0,0.0,0.5,0,0,6,,,False
629,2015-06-18,Batonnets de carottes,0.0,0.0,1.0,0,0,6,carotte,legume,True
631,2015-06-25,Crêpe au fromage,0.5,0.0,0.0,0,0,6,,,False
632,2015-06-25,Brocolis,0.0,0.0,1.0,0,0,6,brocoli,legume,True
634,2015-06-29,betteraves 5/1 (stock),0.0,0.0,1.0,0,0,6,betterave,legume,True
635,2015-07-01,Riz au lait maison,0.5,0.0,0.0,0,0,7,riz,feculent,False
636,2015-07-02,Compote 5/1 (stock),0.0,1.0,0.0,0,1,7,,,False
637,2015-07-03,Salade composée au saumon,0.0,0.0,0.5,0,0,7,,,False
640,2015-07-08,Tarte normande aux pommes,0.0,1.0,0.0,0,0,7,pomme,fruit,False
642,2015-07-10,Salade verte au thon,0.0,0.0,0.5,0,0,7,salade verte,legume,True
644,2015-07-10,Dessert au soja mangue/abricot,0.0,1.0,0.0,0,0,7,abricot,fruit,True
646,2015-07-20,Salade verte,0.0,0.0,1.0,0,0,7,salade verte,legume,True
647,2015-07-21,Salade de tomates,0.0,0.5,0.5,0,0,7,tomate,fruit,True
652,2015-08-05,Choux rouges vgte,0.0,0.0,1.0,0,0,8,chou,legume,False
654,2015-08-05,Purée de pdt,1.0,0.0,0.0,0,0,8,,,False
656,2015-08-10,Brocolis,0.0,0.0,1.0,0,0,8,brocoli,legume,True
658,2015-08-25,Compote,0.0,1.0,0.0,0,1,8,,,False
659,2015-08-27,Fruit,0.0,1.0,0.0,0,0,8,,,False
662,2015-09-01,Radis/beurre,0.0,0.0,1.0,0,0,9,radis,legume,True
663,2015-09-01,pomme de terre Smile,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,9,pomme de terre,legume,True
666,2015-09-03,haricots verts,0.5,0.0,0.5,0,0,9,haricots verts,legume,True
670,2015-09-07,Raisin Chasselas,0.0,1.0,0.0,0,0,9,raisin,fruit,True
672,2015-09-09,carottes au cumin,0.0,0.0,1.0,0,0,9,carotte,legume,True
674,2015-09-11,Eclair chocolat,0.5,0.0,0.0,0,1,9,,,False
676,2015-09-14,Pastèque,0.0,1.0,0.0,0,0,9,pasteque,fruit,False
677,2015-09-15,Choux rouges au gruyère,0.0,0.0,0.5,0,0,9,chou,legume,True
680,2015-09-21,Flan caramel,0.5,0.0,0.0,0,1,9,,,False
682,2015-09-22,Raisin,0.0,1.0,0.0,0,0,9,raisin,fruit,True
685,2015-10-09,Putée 3 légumes,0.0,0.0,1.0,0,0,10,,,False
686,2015-10-09,Banane,0.0,1.0,0.0,0,0,10,,,False
687,2015-10-09,légumes pot au feu,0.0,0.0,1.0,0,0,10,,,False
689,2015-10-20,Frites,1.0,0.0,0.0,0,1,10,,,False
690,2015-10-22,Haricots verts,0.5,0.0,0.5,0,0,10,haricots verts,legume,False
692,2015-10-23,Riz,1.0,0.0,0.0,0,0,10,riz,feculent,True
693,2015-10-27,Carottes,0.0,0.0,1.0,0,0,10,carotte,legume,True
696,2015-10-29,Ecrasée de p de terre,1.0,0.0,0.0,0,0,10,,,False
698,2015-10-30,poelée de légumes,0.0,0.0,1.0,0,0,10,,,False
699,2015-11-05,Potage potiron / croûton,0.0,0.0,1.0,0,0,11,potiron,legume,True
700,2015-11-06,râble de lapin aux herbes,0.5,0.0,0.0,0,0,11,,,False
703,2015-11-13,jardinière de légumes,0.0,0.0,1.0,0,0,11,,,False
706,2015-11-20,hachis parmentier maison,0.5,0.0,0.0,0,1,11,,,False
707,2015-11-24,Radis/beurre,0.0,0.0,1.0,0,0,11,radis,legume,True
708,2015-11-25,Tortillas,1.0,0.0,0.0,0,0,11,,,False
709,2015-11-26,Gratin de choux fleurs,0.0,0.0,1.0,0,0,11,chou,legume,True
710,2015-11-27,Crêpe au fromage,0.5,0.0,0.0,0,0,11,,,False
712,2015-12-02,Haricots beurre,0.5,0.0,0.5,0,0,12,,,False
715,2015-12-07,et fruits de mer,0.0,1.0,0.0,0,0,12,,,False
716,2015-12-08,Flan choco,0.5,0.0,0.0,0,1,12,,,False
717,2015-12-09,céleri rémoulade bio,0.0,0.0,1.0,1,0,12,celeri,legume,False
719,2015-12-17,Potatoes Wedg Skin,0.5,0.0,0.5,0,1,12,,,False
721,2015-12-22,Potage tomate/vermicelle,0.0,0.5,0.5,0,0,12,tomate,fruit,False
722,2015-12-23,Salade verte / demi-oeuf,0.0,0.0,0.5,0,0,12,salade verte,legume,True
723,2015-12-24,Salade de Noël,0.0,0.0,1.0,0,0,12,,,False
724,2015-12-24,pommes duchesses,0.0,1.0,0.0,0,0,12,pomme de terre,legume,True
726,2016-01-04,Salade de mâche,0.0,0.0,1.0,0,0,1,mâche,legume,True
727,2016-01-05,Gervais maxi fraise,0.0,0.5,0.0,0,0,1,fraise,fruit,False
729,2016-01-07,Clémentines,0.0,1.0,0.0,0,0,1,clementine,fruit,False
730,2016-01-08,Galette des rois avec chocolat,0.5,0.0,0.0,0,1,1,,,False
731,2016-01-11,Banane,0.0,1.0,0.0,0,0,1,,,False
734,2016-01-13,Galette des rois,0.5,0.0,0.0,0,1,1,,,False
736,2016-01-19,"Salade de lentilles bio (Lentilles bio,maïs, surimi)",0.3333333333333333,0.0,0.3333333333333333,1,1,1,maïs,feculent,False
737,2016-01-28,Carottes râpées bio,0.0,0.0,0.5,1,0,1,carotte,legume,True
738,2016-01-28,Choux fleurs au gratin ( agro),0.0,0.0,1.0,0,0,1,chou,legume,True
740,2016-02-09,Kiwi bio,0.0,1.0,0.0,1,0,2,kiwi,fruit,True
742,2016-02-17,marmelade de pommes,0.0,1.0,0.0,0,1,2,pomme,fruit,True
747,2016-03-07,riz basmati,1.0,0.0,0.0,0,0,3,riz,feculent,False
750,2016-03-09,Crème anglaise/biscuit,0.5,0.0,0.0,0,1,3,,,False
752,2016-03-11,Flan de poireaux / carottes bio,0.0,0.5,0.5,1,1,3,carotte,legume,True
753,2016-03-14,Pizza,0.5,0.0,0.5,0,0,3,,,False
757,2016-03-17,Fromage blanc / abricot sec,0.0,0.5,0.0,0,0,3,abricot,fruit,False
758,2016-03-18,sauce tomate,0.0,0.3333333333333333,0.3333333333333333,0,1,3,tomate,fruit,False
759,2016-03-23,Macédoine mayonnaise,0.0,0.0,0.5,0,1,3,,,False
761,2016-03-31,Raviolis 5/1,1.0,0.0,0.0,0,0,3,,,False
764,2016-04-07,Banane,0.0,1.0,0.0,0,0,4,,,False
765,2016-04-08,Tarte normande aux pommes,0.0,1.0,0.0,0,0,4,pomme,fruit,True
766,2016-04-13,Concombres,0.0,0.0,1.0,0,0,4,concombre,legume,True
767,2016-04-13,Riz au lait bio,0.5,0.0,0.0,1,0,4,riz,feculent,False
768,2016-04-18,Paëlla,0.3333333333333333,0.0,0.0,0,0,4,,,False
770,2016-04-20,Tagliatelles,1.0,0.0,0.0,0,0,4,,,False
772,2016-04-25,Pâtes à la Bolognaise avec égrené BBC,0.5,0.0,0.0,0,0,4,,,False
773,2016-04-26,Compote bio Manger bio,0.0,1.0,0.0,1,1,4,,,False
775,2016-05-03,Macédoine mayonnaise,0.0,0.0,0.5,0,1,5,,,False
777,2016-05-23,Tarte normande aux pommes,0.0,1.0,0.0,0,0,5,pomme,fruit,False
779,2016-05-24,Poêlée rustique,0.5,0.0,0.5,0,0,5,,,False
780,2016-05-25,Salade de fruits frais,0.0,0.5,0.5,0,0,5,,,False
781,2016-05-26,Tomates /surimi,0.0,0.3333333333333333,0.3333333333333333,0,1,5,tomate,fruit,True
782,2016-05-27,Betteraves,0.0,0.0,1.0,0,0,5,betterave,legume,True
785,2016-06-03,Epinards,0.0,0.0,1.0,0,0,6,epinards,legume,True
786,2016-06-17,tarte abricots,0.0,1.0,0.0,0,0,6,abricot,fruit,True
788,2016-06-21,Banane,0.0,1.0,0.0,0,0,6,,,False
789,2016-06-23,Lasagnes,0.3333333333333333,0.0,0.3333333333333333,0,0,6,,,False
790,2016-06-29,Tagliatelles au saumon,0.5,0.0,0.0,0,0,6,,,False
791,2016-07-04,Abricots,0.0,1.0,0.0,0,0,7,abricot,fruit,True
792,2016-07-07,Melon,0.0,1.0,0.0,0,0,7,melon,fruit,True
796,2016-07-18,Melon,0.0,1.0,0.0,0,0,7,melon,fruit,True
797,2016-07-18,Coulis à la fraise,0.0,1.0,0.0,0,0,7,fraise,fruit,True
798,2016-07-20,Carottes bio,0.0,0.0,1.0,1,0,7,carotte,legume,True
799,2016-07-21,Petits pois,0.0,0.0,1.0,0,0,7,pois,feculent,True
800,2016-07-22,Sojasun citron,0.0,1.0,0.0,0,0,7,citron,fruit,False
801,2016-07-26,Compote po/framboise,0.0,1.0,0.0,0,1,7,framboise,fruit,True
804,2016-08-01,Salade/demi-oeuf,0.0,0.0,0.5,0,0,8,,,False
805,2016-08-02,Betteraves au chèvre,0.0,0.0,0.5,0,0,8,betterave,legume,True
806,2016-08-03,Salade de tomates,0.0,0.5,0.5,0,0,8,tomate,fruit,True
808,2016-08-05,Salade sombrero,0.0,0.0,1.0,0,0,8,,,False
810,2016-08-09,Radis/beurre,0.0,0.0,1.0,0,0,8,radis,legume,True
811,2016-08-10,Pomme noisettes,0.0,1.0,0.0,0,0,8,pomme de terre,legume,False
813,2016-08-12,Tarte citron,0.0,1.0,0.0,0,0,8,citron,fruit,False
814,2016-08-16,Cocktail de fruits au sirop,0.0,0.5,0.5,0,0,8,ail,legume,True
815,2016-08-19,Galette tomate/basilic,0.0,0.5,0.5,0,0,8,tomate,fruit,True
817,2016-08-24,Fruit de saison,0.0,1.0,0.0,0,0,8,fruit de saison,fruit,True
819,2016-08-29,Raviolis de légumes ???,0.5,0.0,0.5,0,0,8,,,False
820,2016-08-30,Crêpe tomate/mozzarella,0.0,0.5,0.5,0,0,8,tomate,fruit,True
823,2016-09-05,Petits pois,0.0,0.0,1.0,0,0,9,pois,feculent,False
829,2016-09-23,Ratatouille/blé bio,1.0,0.0,0.0,1,1,9,,,False
832,2016-10-03,Salade verte,0.0,0.0,1.0,0,0,10,salade verte,legume,True
833,2016-10-06,Galettes de légumes,0.0,0.0,1.0,0,0,10,,,False
834,2016-10-06,Tarte aux pommes,0.0,1.0,0.0,0,0,10,pomme,fruit,True
837,2016-10-17,Poire,0.0,1.0,0.0,0,0,10,poire,fruit,True
838,2016-10-21,Riz basmati,1.0,0.0,0.0,0,0,10,riz,feculent,True
839,2016-10-26,Concombres,0.0,0.0,1.0,0,0,10,concombre,legume,True
840,2016-10-27,Pommes rissolées,0.0,0.5,0.0,0,0,10,pomme de terre,legume,True
841,2016-10-27,Clémentines,0.0,1.0,0.0,0,0,10,clementine,fruit,False
842,2016-11-02,Kiwi bio°,0.0,1.0,0.0,1,0,11,kiwi,fruit,True
844,2016-11-08,Frites,1.0,0.0,0.0,0,1,11,,,False
845,2016-11-15,Clémentines,0.0,1.0,0.0,0,0,11,clementine,fruit,False
846,2016-11-18,Salade de pâtes Napoli,0.3333333333333333,0.0,0.3333333333333333,0,1,11,,,False
848,2016-11-22,Marmelade de pomme,0.0,1.0,0.0,0,1,11,pomme,fruit,True
850,2016-11-25,Carottes râpées bio,0.0,0.0,0.5,1,0,11,carotte,legume,True
853,2016-12-01,Crêpe au fromage,0.5,0.0,0.0,0,0,12,,,False
854,2016-12-02,"Salade carnaval (mais, tomates, concombres)",0.0,0.5,0.5,0,0,12,concombre,legume,False
856,2016-12-12,Coulis de fruit ( menus),0.0,1.0,0.0,0,0,12,,,False
857,2016-12-15,MELANGE DE TROIS RIZ,1.0,0.0,0.0,0,0,12,riz,feculent,False
858,2016-12-16,Poire,0.0,1.0,0.0,0,0,12,poire,fruit,True
860,2016-12-20,Orange,0.0,1.0,0.0,0,0,12,orange,fruit,True
861,2016-12-21,Mâche au chèvre,0.0,0.0,0.5,0,0,12,mâche,legume,True
865,2016-12-30,Epinards à la crème,0.0,0.0,1.0,0,0,12,epinards,legume,True
868,2017-01-06,Epinards à la crème,0.0,0.0,1.0,0,0,1,epinards,legume,True
870,2017-01-09,Pomme bio°,0.0,1.0,0.0,1,0,1,pomme,fruit,True
872,2017-01-10,tarte pomme speculoos,0.0,1.0,0.0,0,1,1,pomme,fruit,True
873,2017-01-11,Petits pois,0.0,0.0,1.0,0,0,1,pois,feculent,False
874,2017-01-16,Pamplemousse,0.0,1.0,0.0,0,0,1,pamplemousse,fruit,True
876,2017-01-19,Gratin de choux fleurs,0.0,0.0,1.0,0,0,1,chou,legume,True
877,2017-01-19,Poire,0.0,1.0,0.0,0,0,1,poire,fruit,True
878,2017-01-23,Pomme bio°,0.0,1.0,0.0,1,0,1,pomme,fruit,True
879,2017-01-24,Riz basmati,1.0,0.0,0.0,0,0,1,riz,feculent,False
880,2017-01-25,Salade de mâche au thon,0.0,0.0,0.5,0,0,1,mâche,legume,True
881,2017-01-30,Clémentines,0.0,1.0,0.0,0,0,1,clementine,fruit,False
882,2017-02-01,Salade de pommes de terre,0.0,0.5,0.5,0,0,2,pomme de terre,legume,True
885,2017-02-06,Salade de maïs et betteraves,0.5,0.0,0.5,0,0,2,betterave,legume,True
887,2017-02-09,Tartiflette aux lardons,0.5,0.0,0.0,0,0,2,,,False
888,2017-02-10,Ratatouille,0.0,0.0,1.0,0,1,2,,,False
889,2017-02-10,MUFFIN'S,0.5,0.0,0.0,0,1,2,,,False
891,2017-02-17,Salade douceur / demi-oeuf,0.0,0.0,0.5,0,0,2,,,False
893,2017-02-23,Pomme bio°,0.0,1.0,0.0,1,0,2,pomme,fruit,True
895,2017-03-02,Banane,0.0,1.0,0.0,0,0,3,,,False
898,2017-03-15,Compote pomme et framboise,0.0,1.0,0.0,0,1,3,pomme,fruit,True
899,2017-03-16,Salsifis,0.0,0.0,1.0,0,0,3,salsifi,legume,True
901,2017-03-20,"Salade de blé bio ( blé bio, mais, tomates )",0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,3,tomate,fruit,False
902,2017-03-20,"Poêlée de légumes (carottes, haricots verts, pdt, brocolis)",0.5,0.0,0.5,0,0,3,carotte,legume,True
904,2017-03-23,Pommes rissolées,0.0,0.5,0.0,0,0,3,pomme de terre,legume,True
905,2017-03-24,Yaourt aux fruits mixés,0.0,0.5,0.0,0,0,3,,,False
906,2017-03-28,Salade verte au surimi,0.0,0.0,0.5,0,1,3,salade verte,legume,True
909,2017-03-30,Pomme bio°,0.0,1.0,0.0,1,0,3,pomme,fruit,True
910,2017-03-31,Kiwi bio°,0.0,1.0,0.0,1,0,3,kiwi,fruit,True
912,2017-04-07,Courgettes à la tomate,0.0,0.5,0.5,0,0,4,courge,legume,False
913,2017-04-13,carottes râpées,0.0,0.0,0.5,0,0,4,carotte,legume,True
914,2017-04-13,Pommes vapeur bio,0.0,1.0,0.0,1,0,4,pomme de terre,legume,False
916,2017-04-14,Banane,0.0,1.0,0.0,0,0,4,,,False
919,2017-04-25,Banane,0.0,1.0,0.0,0,0,4,,,False
920,2017-04-27,Choux blanc rape et des de chevre,0.0,0.0,0.5,0,0,4,chou,legume,False
922,2017-05-02,Marmelade de pommes,0.0,1.0,0.0,0,1,5,pomme,fruit,False
924,2017-05-04,Rillettes de thon et citron,0.0,0.5,0.0,0,0,5,citron,fruit,False
925,2017-05-10,Cocktail de fruits au sirop,0.0,0.5,0.5,0,0,5,ail,legume,True
929,2017-05-24,Céleri rémoulade bio,0.0,0.0,1.0,1,0,5,celeri,legume,False
930,2017-05-24,Purée de pommes de terre,0.0,1.0,0.0,0,0,5,pomme de terre,legume,False
931,2017-05-24,Fraises,0.0,1.0,0.0,0,0,5,fraise,fruit,True
932,2017-05-31,Petits pois,0.0,0.0,1.0,0,0,5,pois,feculent,False
933,2017-06-02,yaourt fermier bio° et fraises,0.0,0.5,0.0,1,0,6,fraise,fruit,True
934,2017-06-06,Paupiette de volaille à la moutarde,0.0,0.0,1.0,0,0,6,ail,legume,True
936,2017-06-12,Salade verte aux dés de gruyère,0.0,0.0,0.5,0,0,6,salade verte,legume,True
937,2017-06-13,Radis,0.0,0.0,1.0,0,0,6,radis,legume,False
938,2017-06-16,Abricots,0.0,1.0,0.0,0,0,6,abricot,fruit,True
940,2017-06-21,Carottes rapées,0.0,0.0,1.0,0,0,6,carotte,legume,True
941,2017-06-22,Salade douceur aux pignons de pin et féta,0.0,0.0,1.0,0,0,6,,,False
942,2017-06-23,Tortilla aux pommes de terre,0.0,1.0,0.0,0,0,6,pomme de terre,legume,False
943,2017-06-30,Tarte au citron,0.0,1.0,0.0,0,0,6,citron,fruit,True
945,2017-07-03,Compote de pommes / biscuit,0.0,1.0,0.0,0,1,7,pomme,fruit,False
946,2017-07-05,Haricots verts/haricots beurre,0.5,0.0,0.5,0,0,7,haricots verts,legume,True
949,2017-07-12,Concombres,0.0,0.0,1.0,0,0,7,concombre,legume,True
951,2017-07-20,Frites,1.0,0.0,0.0,0,1,7,,,False
953,2017-07-21,Abricots,0.0,1.0,0.0,0,0,7,abricot,fruit,True
956,2017-07-31,Melon,0.0,1.0,0.0,0,0,7,melon,fruit,True
957,2017-07-31,Flan caramel,0.5,0.0,0.0,0,1,7,,,False
958,2017-08-02,Riz,1.0,0.0,0.0,0,0,8,riz,feculent,False
962,2017-08-07,Fondant au chocolat,0.5,0.0,0.0,0,1,8,,,False
964,2017-08-16,Fromage blanc / Abricots secs,0.0,0.5,0.0,0,0,8,abricot,fruit,True
965,2017-08-17,Salade de tomates,0.0,0.5,0.5,0,0,8,tomate,fruit,True
968,2017-08-22,Céréales gourmandes bio,0.5,0.0,0.0,1,1,8,,,False
969,2017-08-25,Nectarine,0.0,1.0,0.0,0,0,8,nectarine,fruit,True
970,2017-08-29,Fromage blanc /Coulis de fruits rouges,0.0,0.5,0.0,0,0,8,,,False
971,2017-08-30,Choux blancs bio° à la mimolette,0.0,0.0,0.5,1,0,8,chou,legume,False
972,2017-09-01,Crêpe au fromage,0.5,0.0,0.0,0,0,9,,,False
974,2017-09-05,Melon,0.0,1.0,0.0,0,0,9,melon,fruit,True
975,2017-09-06,Riz,1.0,0.0,0.0,0,0,9,riz,feculent,True
976,2017-09-07,Tortilla aux pommes de terre,0.0,1.0,0.0,0,0,9,pomme de terre,legume,True
978,2017-09-08,Gratin de choux fleurs,0.0,0.0,1.0,0,0,9,chou,legume,True
980,2017-09-08,Tarte normande aux pommes,0.0,1.0,0.0,0,0,9,pomme,fruit,True
981,2017-09-11,Raisin,0.0,1.0,0.0,0,0,9,raisin,fruit,True
982,2017-09-14,Frites,1.0,0.0,0.0,0,1,9,,,False
984,2017-09-18,Gateau cheesecake°,0.5,0.0,0.0,0,1,9,,,False
985,2017-09-20,Raisin,0.0,1.0,0.0,0,0,9,raisin,fruit,True
988,2017-09-28,"Gratinée de légumes (pdt, carottes, brocolis)",0.0,0.0,1.0,0,0,9,carotte,legume,True
989,2017-10-03,Flan caramel,0.5,0.0,0.0,0,1,10,,,False
991,2017-10-05,Yaourt aux fruits mixés,0.0,0.5,0.0,0,0,10,,,False
995,2017-10-17,Raviolis de légumes,0.5,0.0,0.5,0,0,10,,,False
996,2017-10-18,Marmelade de pommes,0.0,1.0,0.0,0,1,10,pomme,fruit,True
998,2017-11-03,Pomme bio°,0.0,1.0,0.0,1,0,11,pomme,fruit,True
1000,2017-11-08,"Salade de lentilles bio (lentilles bio, tomates, concombres)",0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,11,concombre,legume,False
1004,2017-11-21,Banane,0.0,1.0,0.0,0,0,11,,,False
1005,2017-11-24,Haricots verts,0.5,0.0,0.5,0,0,11,haricots verts,legume,False
1006,2017-11-27,Clémentines,0.0,1.0,0.0,0,0,11,clementine,fruit,False
1007,2017-11-28,Potage de légumes,0.0,0.0,1.0,0,0,11,,,False
1009,2017-11-30,Tarte aux pommes,0.0,1.0,0.0,0,0,11,pomme,fruit,True
1011,2017-12-01,Salade verte,0.0,0.0,1.0,0,0,12,salade verte,legume,True
1012,2017-12-07,Carottes râpées bio,0.0,0.0,0.5,1,0,12,carotte,legume,True
1013,2017-12-08,Epinards à la crème,0.0,0.0,1.0,0,0,12,epinards,legume,True
1014,2017-12-08,Pomme bio°,0.0,1.0,0.0,1,0,12,pomme,fruit,True
1015,2017-12-14,Endives au thon,0.0,0.0,0.5,0,0,12,endive,legume,True
1019,2017-12-28,Salade douceur + queues de crevettes + mayonnaise,0.0,0.0,1.0,0,1,12,,,False
1020,2017-12-29,Riz,1.0,0.0,0.0,0,0,12,riz,feculent,False
1021,2017-12-29,Yaourt au citron BBC°,0.0,0.5,0.0,0,0,12,citron,fruit,True
1024,2018-01-05,Pamplemousse,0.0,1.0,0.0,0,0,1,pamplemousse,fruit,True
1026,2018-01-09,Flan au chocolat,0.5,0.0,0.0,0,1,1,,,False
1027,2018-01-11,"Gratinée de légumes (pdt, carottes, brocolis)",0.0,0.0,1.0,0,0,1,carotte,legume,True
1028,2018-01-16,Salade verte,0.0,0.0,1.0,0,0,1,salade verte,legume,True
1029,2018-01-17,Salade de pâtes Napoli,0.3333333333333333,0.0,0.3333333333333333,0,1,1,,,False
1033,2018-01-26,Eclair au chocolat,0.5,0.0,0.0,0,1,1,,,False
1034,2018-01-29,Ananas,0.0,1.0,0.0,0,0,1,,,False
1036,2018-02-05,Fondant au chocolat,0.5,0.0,0.0,0,1,2,,,False
1037,2018-02-09,Pomme bio°,0.0,1.0,0.0,1,0,2,pomme,fruit,True
1039,2018-02-14,Viande de volaille Kebab,0.0,0.0,1.0,0,0,2,ail,legume,True
1040,2018-02-14,Banane,0.0,1.0,0.0,0,0,2,,,False
1042,2018-02-27,Salade verte aux noix,0.0,0.5,0.5,0,0,2,salade verte,legume,True
1043,2018-02-28,Pommes rissolées,0.0,0.5,0.0,0,0,2,pomme de terre,legume,True
1044,2018-03-01,Salade de pâtes Napoli,0.3333333333333333,0.0,0.3333333333333333,0,1,3,,,False
1046,2018-03-02,Tarte au citron,0.0,1.0,0.0,0,0,3,citron,fruit,True
1047,2018-03-05,Taboulé,0.5,0.0,0.5,0,0,3,,,False
1052,2018-03-14,Céleri rémoulade bio,0.0,0.0,1.0,1,0,3,celeri,legume,False
1053,2018-03-14,Riz,1.0,0.0,0.0,0,0,3,riz,feculent,False
1054,2018-03-16,Choux rouges bio° à la mimolette,0.0,0.0,0.5,1,0,3,chou,legume,True
1060,2018-03-28,Haricots verts/haricots beurre,0.5,0.0,0.5,0,0,3,haricots verts,legume,False
1061,2018-04-04,Yaourt aux fruits mixés,0.0,0.5,0.0,0,0,4,,,False
1062,2018-04-05,Marmelade de pommes,0.0,1.0,0.0,0,1,4,pomme,fruit,True
1063,2018-04-10,Ananas,0.0,1.0,0.0,0,0,4,,,False
1064,2018-04-13,Galette de soja  tomate / basilic et sauce tomate,0.0,0.3333333333333333,0.3333333333333333,0,1,4,tomate,fruit,False
1066,2018-04-17,Galettes de légumes,0.0,0.0,1.0,0,0,4,,,False
1067,2018-04-24,Carottes râpées bio,0.0,0.0,0.5,1,0,4,carotte,legume,True
1068,2018-04-27,Chili de légumes au tofu bio riz,0.5,0.0,0.5,1,0,4,riz,feculent,False
1070,2018-05-03,Pommes rissolées,0.0,0.5,0.0,0,0,5,pomme de terre,legume,False
1071,2018-05-04,Courgettes à la béchamel,0.0,0.0,1.0,0,0,5,courge,legume,True
1073,2018-05-04,Kiwi bio°,0.0,1.0,0.0,1,0,5,kiwi,fruit,False
1074,2018-05-09,Filet de poisson aux petits légumes,0.0,0.0,0.5,0,0,5,pois,feculent,False
1075,2018-05-09,Gratin de choux fleurs,0.0,0.0,1.0,0,0,5,chou,legume,False
1076,2018-05-14,Betteraves,0.0,0.0,1.0,0,0,5,betterave,legume,True
1078,2018-05-17,Salade de perles,0.0,0.0,1.0,0,0,5,,,False
1080,2018-05-28,Betteraves aux dés de gruyère,0.0,0.0,0.5,0,0,5,betterave,legume,True
1084,2018-06-01,Epinards à la crème,0.0,0.0,1.0,0,0,6,epinards,legume,True
1085,2018-06-01,Nectarine,0.0,1.0,0.0,0,0,6,nectarine,fruit,False
1087,2018-06-12,Jardinière de légumes,0.0,0.0,1.0,0,0,6,,,False
1089,2018-06-19,Radis bio,0.0,0.0,1.0,1,0,6,radis,legume,False
1090,2018-06-21,Purée de légumes verts,0.0,0.0,1.0,0,0,6,,,False
1093,2018-06-29,Betteraves,0.0,0.0,1.0,0,0,6,betterave,legume,True
